"id","author","authorLink","authorThumb","text","likes","time","timestamp","edited","hasReplies","repliesToken","numReplies","reply.id","reply.author","reply.authorLink","reply.authorThumb","reply.text","reply.likes","reply.time","reply.timestamp","reply.edited"
"UgwAahmG0OcKyyLMygN4AaABAg","Александр Невзоров","/channel/UCOyg4BGJX032TlyyEBtftww","https://yt3.ggpht.com/a/AGF-l7-e6IU5vYuGB17p5JbdJfFqFui-KCM5Fs2OyA=s48-c-k-c0xffffffff-no-rj-mo","Соловьева лечить надо",0,"2 weeks ago",1573322345851,false,false,,,,,,,,,,,
"UgzmL5Viwdt3oFxr0Rx4AaABAg","dereg samson","/channel/UCtE7qf5OEbMxWA_QBX9sm-w","https://yt3.ggpht.com/a/AGF-l78cnoxuYpjNnlO3ACok46Lfyr1O74E2JdELFQ=s48-c-k-c0xffffffff-no-rj-mo","отбитые школьники набежали .зачем?\nчтобы выразить свое негодование,связанное с тем,что они не умеют думать...\nв этой передаче нужно анализировать,а не тупо верить на слово(как вы обычно делаете).\nнаучитесь критически мыслить,чтобы не быть баранами с помощью которых разные силы, хотят раскачать ситуацию в стране.",0,"3 months ago",1566583145856,false,false,,,,,,,,,,,
"UgxMr9uVOBuDrFGLjVh4AaABAg","сергей романов","/channel/UCLmBKlF5JHMlXTElq6YCOEQ","https://yt3.ggpht.com/a/AGF-l78dZ3NCZsBPN3zlUEhQUen88AuPf2pK-sK9sA=s48-c-k-c0xffffffff-no-rj-mo","как всегда вакаров хорек скольский",0,"3 months ago",1566583145865,false,false,,,,,,,,,,,
"UgwfC3x4QG4eEvVhOsl4AaABAg","Vladimir Kostanov","/channel/UCRmb8y377eOAb5Q1dHDoSxw","https://yt3.ggpht.com/a/AGF-l78qznOigDRrHwjUF0zEhKLtpfbaRISQ3rdEyQ=s48-c-k-c0xffffffff-no-rj-mo","Ша! Ковтун речь держать будет!",0,"3 months ago",1566583145870,false,false,,,,,,,,,,,
"UgzuRePcPcOk59NKFJh4AaABAg","представитель О-СОЗНАНИЯ","/channel/UCQAFPaRFDk8T7P-TCG2UImw","https://yt3.ggpht.com/a/AGF-l79g366sDMV6M6KZSCZlZUVDpttDMy5FHaFPsg=s48-c-k-c0xffffffff-no-rj-mo","Соловьиный помет",0,"3 months ago",1566583145874,false,false,,,,,,,,,,,
"UgzSFfcWK3Q25e0dtAd4AaABAg","Сергей Журавлёв","/channel/UCXZznvSDODejsjewGLi29zQ","https://yt3.ggpht.com/a/AGF-l79HKZFG52AX4HZ92fAqWtnO3a3WH9QzmX7uyA=s48-c-k-c0xffffffff-no-rj-mo","не смотрел это полгод. данный выпуск пролистал за пять минут. с радостью констатирую: в стране стабильность. по крайней мере на передаче володи виницкого ниxepa не меняется",0,"3 months ago",1566583145885,false,false,,,,,,,,,,,
"UgzHJAvMwC6A73EvPxx4AaABAg","Full House","/channel/UCVqYcQloLmtDF4TOu0aWM_g","https://yt3.ggpht.com/a/AGF-l788ony8bji_IcWsAC3sJ4RVyjR0E_pWXjmt-w=s48-c-k-c0xffffffff-no-rj-mo","Молодец Соловьёв. Сила в правде!!",0,"3 months ago",1566583145889,false,false,,,,,,,,,,,
"UgzIKdW_w60b6_xNFHZ4AaABAg","T R","/channel/UCZFVVtpAM73RzHtMH2nfgIw","https://yt3.ggpht.com/a/AGF-l7-FdWSR-l9VzRzFhj_AytHju-qVTQIks1SfZw=s48-c-k-c0xffffffff-no-rj-mo","Почем дизлайк??",0,"3 months ago",1566583145893,false,false,,,,,,,,,,,
"UgyzyhWbFe-8pzGGpl14AaABAg","Сергей Викторович","/channel/UCuYW8Q_vaLGlL4QQ6AaUf0w","https://yt3.ggpht.com/a/AGF-l79FzKv6PjCx1Paq6iUdssyU4AFvaklcK-mlUg=s48-c-k-c0xffffffff-no-rj-mo","Читай",0,"3 months ago",1566583145895,false,false,,,,,,,,,,,
"Ugw2cd5h9ZHfSDzR0v14AaABAg","Сергей Викторович","/channel/UCuYW8Q_vaLGlL4QQ6AaUf0w","https://yt3.ggpht.com/a/AGF-l79FzKv6PjCx1Paq6iUdssyU4AFvaklcK-mlUg=s48-c-k-c0xffffffff-no-rj-mo","Да пидр ты. Продался давно. Чушь говоришь",0,"3 months ago",1566583145901,false,false,,,,,,,,,,,
"Ugzh9dBH1Fz7K0ZZwYd4AaABAg","Злой Клим","/channel/UCmCXamNj8QV8G2z_A0zYeOw","https://yt3.ggpht.com/a/AGF-l78yunhk9SjSzkZhEHyaIJe7bnZZx7lNt02PaA=s48-c-k-c0xffffffff-no-rj-mo","Мерзкие паразиты",1,"3 months ago",1566583145911,false,false,,,,,,,,,,,
"Ugz5rxXvDaqSQGwPDil4AaABAg","Tony TheBrave","/channel/UClxMPCtr4ApdS5qyOksokmg","https://yt3.ggpht.com/a/AGF-l7-42xcu59Yak_zakzzc227xeuUMjDiIGkv9Zg=s48-c-k-c0xffffffff-no-rj-mo","Мерзавец Путин: https://www.youtube.com/watch?v=tXSm2P2xZeg",0,"3 months ago",1566583145921,false,false,,,,,,,,,,,
"UgzUuTm01p8n4qX2Mot4AaABAg","Прол","/channel/UCf1XrQboUrHqV3O0ESRJbSg","https://yt3.ggpht.com/a/AGF-l7_Zg9sRNezCkk_PBvtuaQrQDsFp6ZKGJUkZeg=s48-c-k-c0xffffffff-no-rj-mo","Кто-то еще смотрит юдосвиней?",0,"3 months ago",1566583145928,false,false,,,,,,,,,,,
"UgzU36n5szEWKobgfF94AaABAg","Не крути Динаму","/channel/UC1rJFj6zjYDzGLuZp8agleA","https://yt3.ggpht.com/a/AGF-l7_Je6Vant4nv2Z7XiRmXUh_gpPVediAYDFSYg=s48-c-k-c0xffffffff-no-rj-mo","Как боты с дизлайками налетели. А просмотров уже   почти 300.000 Ботский налет)))",1,"3 months ago",1566583145950,false,false,,,,,,,,,,,
"Ugwi9xrJq1BXUYDkGRZ4AaABAg","FIRE FISHING","/channel/UCN19ExOH1XDOWS8UH5RTA_w","https://yt3.ggpht.com/a/AGF-l79yh25Ghnp6E6FUEzc6HCXAQ-1h7wFK9hnMFQ=s48-c-k-c0xffffffff-no-rj-mo","""У нас сегодня большая программа мы поговорим об Украине Америке"" НО О РОССИИ—нет, ведь мы это соловьиный ***",0,"3 months ago",1566583145956,false,false,,,,,,,,,,,
"Ugy7PFDhkXfwMSea9Ql4AaABAg","Fazer UA","/channel/UCVy4zc6pGAvrQ6SpI8Bva2Q","https://yt3.ggpht.com/a/AGF-l79tU76HkuCR8ApCImF8arw7FIDdNrKGV23t6w=s48-c-k-c0xffffffff-no-rj-mo","Вот вам делать больше нечего только как Украину обсуждать.Свою власть обсуждайте!",0,"3 months ago",1566583145965,false,false,,,,,,,,,,,
"Ugw3E4J7d9VEf9FctcJ4AaABAg","ReaLRubyX","/channel/UCgu0u5909-qfLkDVbn_toKg","https://yt3.ggpht.com/a/AGF-l7-RWXwuDhQ8xcrnJe-7K3MezqOVnufpBsMD=s48-c-k-c0xffffffff-no-rj-mo","Ежедневный Вечер когда начнётся? а то скукаТень а это я уже сразу видел по Р24 )) Всё вместе тут будет больше миллиона просмотров )",0,"3 months ago",1566583145972,true,false,,,,,,,,,,,
"UgwtHiUJhFj9g_KBHYZ4AaABAg","Андрей Анкудинов","/channel/UC4SHutIZNiT04rhUptzDxEw","https://yt3.ggpht.com/a/AGF-l7_GaCmVpCQshBxvuwuTBZN1WUYE-CYI_PTvLQ=s48-c-k-c0xffffffff-no-rj-mo","Сколько же долбоебов навальнутых в комментариях... Страшно жить становится с такой молодежью. Жертвы ЕГЭ самое мягкое описание, скорее просто долбоебы",0,"3 months ago",1566583145977,false,false,,,,,,,,,,,
"UgwZhvsuViJue43LaUJ4AaABAg","Ярослав Святославич","/channel/UCivSLcyHDb0fMNFW6gwydKA","https://yt3.ggpht.com/a/AGF-l79DD5vcA1W8UflStXBW3fr3woBrugOLfL1sMA=s48-c-k-c0xffffffff-no-rj-mo","Навальнята-майданщики набежали, дизов наставили. Смешные.. думают им это поможет..",0,"3 months ago",1566583145983,false,false,,,,,,,,,,,
"UgwsaYMvFqRixn00mvV4AaABAg","Dvarkin Barimen","/channel/UCUxxnUYcEEJBT4tiiVBwmfg","https://yt3.ggpht.com/a/AGF-l79vbJX5v95r805KcEo1paTLQ1H6Z1QHDS4txw=s48-c-k-c0xffffffff-no-rj-mo","Ого, а что это дизлайков так много? Или это ""оппозиция"" возбудилась? В таком случае что-то мало совсем. Это и все ""оппозиционеры""? Вы бы хоть ботов завели, что-ли. Или уже?.. Мда, печальная история.",0,"3 months ago",1566583145986,false,false,,,,,,,,,,,
"Ugy2ApS9K1KWgCjLjXF4AaABAg","Дима Логинов","/channel/UCm3iEM_Eh5lNx5I8lC6f1vw","https://yt3.ggpht.com/a/AGF-l7-Su4BYsgZX0DFdmYXPSHpo0K-4wUuPu_3-6w=s48-c-k-c0xffffffff-no-rj-mo","Мерский ты Соловей",1,"3 months ago",1566583146871,false,false,,,,,,,,,,,
"UgzJE6yTUjw63J4CJoF4AaABAg","Ксения Пономарёва","/channel/UCyDNKA_EUab02nH_PGky7Nw","https://yt3.ggpht.com/a/AGF-l7-ERvAntUS2e1mTuEmFRV6dzew0sheqm9ihlQ=s48-c-k-c0xffffffff-no-rj-mo","Сценарий для майданутых их ""вожаки"" 100% киевский майдан копируют - начиная с подтанцовки сосунков под режисурой спецобученных по отношению к омону ( в Киеве это были студенты киево-могилёвской )...ну а дальше смотрите что они творили в Киеве и по всей Украины ,начиная с 30 ноября 2013 года ...",0,"3 months ago",1566583146873,false,false,,,,,,,,,,,
"UgxoymuH4xPMOpKA69d4AaABAg","Геннадий Салабанов","/channel/UCGPAZjEnJZyxdpbmWQ4e7JQ","https://yt3.ggpht.com/a/AGF-l79IoTNJO6NgVhXM0X2giVvLHyzg3iiq-8zj3A=s48-c-k-c0xffffffff-no-rj-mo","РОССИЯНЕ, ДОНБАСС САМ ВОССТАНОВИТЬСЯ  МЫ НЕ ЧЕГО  У ВАС НЕ ПРОСИМ, ДА СПАСИБО ЗА ПОМОЩЬ НА ДАНОМ  МОМЕНТЕ ,МЫ ВСЕ ВЕРНЕМ, НЕ СЛУШАЙТЕ ЛЕБЕРАЛОВ ОНИ СУКИ,  НАМ НАДО ЧТО БЫ  НАС НЕ БОМБИЛИ , ВСЕ, АТО МЫ САМИИ",0,"3 months ago",1566583146875,false,false,,,,,,,,,,,
